"","Tr4","Tr5","Tr5_2"
"ash2",488.657197340181,701.923824216761,512.867560924158
"CG31125",8.80274668018699,0,0
"CG6695",240.874910878942,105.840040581048,451.074387969678
"CG31126",207.395121876359,224.166238947791,176.756145960423
"Ppox",466.746440329495,244.709060090213,188.606261086464
"Rpb10",488.479412500299,447.579418718773,437.732928073741
"CG13630",1017.67223282472,1370.249996923,1019.60480139699
"tok",38.0624111391856,229.289999522653,10.0850723286099
"tld",0,5.11192252260457,0
"asp",0,41.486554894335,27.6434717224052
"CG13631",27.8679017226478,11.580069387941,2.97091738599924
"CG5805",67.2513327105125,94.5248960537727,194.614164069001
"polybromo",20.3682598730626,16.1178498313149,17.60265924342
"lili",141.949118387374,348.744552791066,179.445512067044
"CG34150",40.123394462459,15.1397703001518,35.0758776404126
"CG5808",48.2677042077288,54.9590958070164,59.4000837098718
"Saf-B",652.506806027161,367.080422615833,693.372376873647
"lncRNA:CR43166",0.237912072437486,0,5.36439482905066
"RabX4",28.2622503086899,6.44713993252597,29.6698814135012
"CG31357",331.095518106865,588.045716669605,260.852714420737
"CG43273",121.397273157524,129.150727097891,124.183178909626
"CG7006",769.254025460688,819.146807310529,933.782338733697
"Nct",2875.71995815603,2358.23567632663,2182.01525070546
"CAH4",17.7835577690038,10.6399870021711,0.375147506586671
"ppk22",745.917736530576,487.455309752906,600.038597751888
"CG13639",4361.35368721355,4918.24577407715,4737.72333847577
"CG13640",16.1780209257491,0,5.76289847349138
"CG7016",23.5356929172501,18.2741205693426,0
"CG13641",0,25.8102320116608,0
"Elal",5.63440166026891,1.48334666733683,3.10627408556431
"CycB3",1.42747243462492,20.4854930859595,22.6433817942068
"CG3744",90.5885405135582,4.33853338040226,111.906286699665
"CG11089",488.712977401734,343.707799752024,1006.35496964682
"CG31381",97.2838395677292,20.4614581407548,5.62721259880006
"CG31121",72.325826191992,73.9072687106083,53.4508697591931
"CG11069",745.828168536167,808.799123827219,746.321025056676
"PIG-S",31.5800383643173,170.403808930061,36.1261596188695
"sud1",35.0455255325739,91.067973950497,3.96166313160859
"CG11168",14.5126364186867,56.1581744119471,105.870671575208
"Mink",0,20.6856292247729,21.7585553820269
"CG11771",191.768888490435,130.425620632378,196.655683193014
"Osbp",177.471166507007,248.051108858007,348.318284136156
"ssh",75.2316888979383,139.488749280414,51.3685713875542
"Nmnat",115.192205156883,128.148367765904,59.8666994672235
"tnc",118.004387928993,48.8135728719404,5.61981151968966
"beta4GalT7",346.598651669231,518.288242138556,358.877179725006
"CG11781",960.443606709025,943.004515327772,717.086404431789
"Hr96",78.2792596787968,0.0695499662939397,14.7358467897511
"Smg6",298.680378858735,341.908678511424,239.975855924448
"Ythdf",1926.11251425146,1765.53939038523,1517.33420353316
"CG31115",0,11.0115403214395,0
"bai",3900.22076486912,4867.73796031726,4747.87380730872
"5PtaseI",0.324847988413458,62.1704309843082,33.2989891120864
"CG11786",2.37912072437486,0,5.25206509221339
"CG11790",1829.67731460236,1971.76137168268,1872.23883349447
"CG11791",879.638030731584,1109.57755021576,1244.23192661742
"CG31109",95.9221847272179,35.1718140956146,131.539080959909
"CG31111",59.4609509188955,116.281148917199,123.507074087321
"stac",340.276317557205,169.282904748383,122.064872118785
"veli",526.558843406231,390.27299800969,387.110920072984
"PQBP1",135.495752663594,202.216507768877,175.491842663508
"Stt3B",5774.88733659164,4808.78189159344,4995.96910140793
"CG11839",48.7853450434645,10.8843331534645,21.1822683396019
"CG11836",273.310629828234,338.664469172666,178.538167267027
"shams",281.773131512564,280.755383520026,279.13218183541
"CG11920",61.3219502819087,151.128207876311,102.181536243829
"CG33096",19.6177605364538,16.5267155982491,42.868115606409
"CG45095",52.1810627166906,4.29809328835064,3.37632755928003
"Nepl16",5.23406559362469,0,0
"TTLL5",380.505205187898,177.314227822024,238.488314253701
"CG31510",63.5445404711166,119.629732520757,103.957126821757
"vig2",2186.04056075443,1768.11724984707,2535.51062689359
"Clbn",597.115940961541,519.673978890084,759.301520103881
"Cad96Ca",167.378629826143,28.426346212682,56.5620893474607
"CG13654",12.8226087559388,12.9622611719077,45.7061506193568
"CG13663",386.479967798893,429.377651729023,500.064491673245
"Alg9",420.501590140704,368.4241222644,378.974666368514
"Cad96Cb",12.7979656002533,6.44713993252597,24.3728981214105
"Sil1",217.759807798197,461.637984800807,187.791356462808
"CG11852",27.8225681380898,0.0347749831469698,4.87691758562672
"RpS27",2119.33236507184,2024.73207201629,2028.52183238175
"sisRNA:CR46364",21.7979594876125,5.63671733587995,15.6524195194361
"Nup37",39.8810499634786,103.266435907654,65.155768379827
"Nup358",298.420098216014,325.808532331027,141.851805114569
"CG11857",1984.3151097852,2413.96741692973,2481.57875404318
"CG10425",358.456901744369,499.461017390444,237.652532544191
"CG11858",183.114386422528,114.722565881503,151.305631420109
"GlnRS",1200.85376959585,937.555235354078,1456.86169183016
"RIOK2",64.8806226299155,55.1869146605389,73.4798853384242
"CG11893",0,0,35.0576323804059
"CG31098",31.0291839076343,50.0776793864406,79.1182728684087
"CG31102",125.592721114875,25.0577225372139,20.6331128622669
"CG31097",0,0,3.75147506586671
"CG13659",10.7060432596869,5.37261661043831,36.1878175275123
"CG31370",36.6102955488752,18.2668964754902,7.68386463132184
"CG31436",115.700647268105,105.404543249904,53.1059864944624
"CG31087",0,0,0
"CG10559",118.475393125009,52.6705885636125,84.8269316873122
"CG10553",31.2494937260108,0,0
"CHKov1",2755.06942128497,3556.29291584511,3047.18969081109
"CHKov2",95.0322080527369,95.1819627357986,220.12159231545
"CG10669",43.0845775582117,45.6350428395129,116.777133931307
"CG11902",35.7036760197929,45.1647545108287,58.8710050685871
"Fur1",65.819024620881,67.9161547848315,83.6338731800734
"Vps33B",372.760285277098,291.977792406139,386.60065466724
"CG4553",85.0444063510566,67.8477954065337,50.7526439734053
"MED28",122.366930486914,156.779869061902,120.719030651885
"XNP",281.488755137384,143.505909863446,300.862078578002
"CG5116",1.93764009273554,1.07452332208766,0
"Dhap-at",65.9549129768006,84.5544322708157,20.6331128622669
"CG33494",146.213934263084,25.0032128826713,10.6315912546111
"msi",202.260387112779,238.794219448445,161.323292211759
"ymp",4.52032937631224,7.5564382377606,13.1301627305335
"Npl4",1972.45404481567,1597.69970544923,1564.23899971509
"Ssadh",427.995882379109,293.709344430698,390.597352491803
"jigr1",343.833513800107,604.35345754539,433.772765767887
"Tnks",73.6796994738728,111.748855447271,210.31803691633
"RASSF8",137.83483322484,136.707693191081,389.598535092862
"CG4730",55.6638182675809,67.0461675073578,4.80241539457615
"CG5039",70.7261863648919,111.929375895661,89.0977753639837
"CG4743",109.08511495028,69.8968823156945,140.615845683909
"CG5028",1787.10178086302,1724.75367422911,1562.27988575816
"RpL27",1653.12706734424,1474.54190139645,1583.78310710029
"CLS",326.089043083106,322.276223521633,320.162141155781
"LpR2",141.912221762912,165.709187595629,111.050730703315
"lncRNA:CR46102",10.1569837069282,0,6.46681038608288
"LpR1",18.5914851633596,38.6055228909586,36.1644832900884
"CG5886",341.376646292351,321.658786913056,527.11561531998
"Tsp96F",554.854692188139,336.594454506162,440.788756304733
"SppL",1230.9946021025,674.359946898493,1132.48933590993
"Lnk",211.099926785695,115.962449805485,367.156008658063
"CG5913",57.2786188093741,72.2201645422454,82.4747264669953
"CG5948",0,38.7393312257244,0.480241539457615
"Mco3",0,0,0
"CCAP-R",16.971892007278,116.35111481626,181.006460476473
"Nf1",60.8007933783717,8.7005115261422,68.5654912825672
"E(spl)mgamma-HLH",2.84086306600098,0,0
"E(spl)mbeta-HLH",236.308764661227,150.383364117368,320.477212503228
"E(spl)malpha-BFM",117.205762046735,43.8461492420482,57.9914361592922
"Kaz-m1",0,0,0
"E(spl)m2-BFM",128.318248365653,36.4089342118033,11.8022623992682
"lncRNA:CR43643",36.8860030542202,5.37261661043831,12.486280025898
"lncRNA:CR43644",15.6247468630054,9.67070989878895,13.9868700522447
"E(spl)m3-HLH",198.086632024479,105.222640561617,181.648361829703
"E(spl)m5-HLH",0,1.18234942699697,0
"E(spl)m7-HLH",220.869402441944,81.4334964436315,71.6770009705863
"E(spl)m8-HLH",0,7.27446333802543,0.375147506586671
"gro",440.477223417498,364.904464742226,305.901941478341
"Exo84",188.582146021491,531.782289534413,182.526796588582
"Vps2",811.756920881504,974.301801178927,892.230015677147
"Dak1",2353.35432440928,2048.49062884223,2007.69086558609
"Sld5",53.7999873040214,17.4267590361133,44.1197196707929
"CG14543",123.953066615069,137.298404989768,84.7685327552048
"RpL34a",695.055888304322,672.325020616868,682.250631173741
"CG14544",61.5556231798351,64.8494695217205,4.87691758562672
"dysf",0,0,0
"CG31324",71.3875875796252,208.224359875078,99.8686797203225
"CG6142",14.4557354843989,0,0
"CG31323",15.4642847084366,0,0
"CG6073",20.7764978362178,28.0087056510303,27.838054229798
"CG12290",12.7050896274043,4.41024730013245,2.40120769728807
"Ald1",1530.23185986793,1544.86431748652,1897.91726040984
"asRNA:CR44321",2.29307129370746,1.07452332208766,12.230863335259
"CG33970",6.42362595581212,6.85067167995306,0
"tx",28.7873607649358,8.60341067055361,11.7506217958014
"CG5447",737.488638379136,1038.567729391,613.884867626303
"CG43117",2.11151192468748,0,0
"CG5455",9.24688676775203,0.904149561821216,0
"plum",601.84486862999,752.875512761442,393.181140889579
"scrib",384.996403618127,442.490149619884,305.534371300306
"beat-VII",0,0,6.53391149802305
"CG6425",1.42747243462492,23.6395130859285,16.1313427832268
"Yif1",3421.15695543528,4093.21291988395,3080.46967191358
"CG6420",16.622640713044,27.7647278966884,43.6088862895149
"lncRNA:CR45563",0,0,4.12662257245338
"Tl",40.4450523143726,43.1376838170643,51.3358343943466
"Lerp",45.4784522117011,16.1178498313149,59.9967799137971
"IntS12",56.4161336155252,65.3486929237759,43.9986705791783
"ball",113.291041735745,124.11073199385,72.48751246729
"His2Av",3905.28491841708,5232.10132599008,4601.91173255534
"SPARC",63.0309428266412,15.8631795748468,11.0284458730968
"Rb97D",564.320924991797,457.054471441788,640.005555158676
"CG5500",54.3796300693385,100.720047864206,92.2851070938822
"ro",0,0,20.1043430708401
"T48",2.98767213620667,12.8942798650519,14.1787941078734
"Ets97D",240.880029424532,156.242289238221,285.17243203755
"CG46339",73.8813536171659,65.9608321483998,149.867198578161
"CG14252",20.6325625813807,0,128.431839674234
"Spag1",14.7505484911241,5.77581726846783,11.0455554075251
"CG6330",153.552422630147,177.699512602483,52.8117515823342
"Tsp97E",753.990073403016,929.412185773685,898.63789860829
"Gr97a",7.81237343150269,0,0
"CG5521",75.7253726970355,40.1285999357358,155.034038872711
"CG14253",9.91971826993434,7.3769406348061,13.4284990947001
"CG31075",334.402075415409,305.736790351546,606.39041994937
"CG31076",20.2225261571863,22.4550421271803,48.496646480876
"TwdlT",0,0,0
"spz",32.8297117305994,74.5882584151771,78.4013747738574
"CG43935",0,9.19674933748834,0
"CG14257",13.3187675249518,36.6528322369062,1.87573753293335
"Cpr97Ea",5.47197766606218,198.964725960296,126.822673437856
"Cpr97Eb",7.06187409489383,23.5774385736455,51.2753090609583
"eater",1.42747243462492,0,5.25206509221339
"CG17189",0,0,0
"CAH9",841.888270928908,32.4095745783647,782.635065104617
"gb",57.7045574311637,57.6843810452899,170.435392980088
"CG5815",253.620174174641,163.256059714184,108.692461429661
"CG6066",76.0803321384034,39.7113849813422,145.045216497588
"CG5880",477.342687098307,831.201901254712,374.813409525519
"CG6051",56.3349453302864,29.5323651453637,146.285483405967
"Men-b",183.86162188259,33.2300326124728,108.937511314729
"grass",171.6960767623,52.1762427707913,58.4365086047271
"CG5909",0,1.11279946070303,0
"ppk31",0,0,36.4983569987787
"CG34293",97.0774270665918,65.6234764768532,110.096325702357
"spn-D",13.0851639840617,35.0069813491492,0
"Ser",89.340559263616,22.6142129346925,126.94522650555
"CG42813",645.467491831008,794.031438471896,518.17058164367
"CG31064",213.742056947501,157.56650751973,236.687497263828
"DNApol-alpha73",39.5615938010679,0.0695499662939397,13.6689498271361
"CG18766",733.162227359424,356.056075990827,571.248938872449
"TTLL6B",0,0,0
"TfIIA-L",673.61413577528,1008.74978994885,874.367863341804
"pll",317.813883499125,183.093502044732,144.242830131538
"woc",136.686230210419,79.0240264207621,73.2669172466346
"l(3)mbt",52.1822145422862,58.863578364789,19.5800273821702
"CG5934",312.741243016644,504.248036218331,437.108155005045
"CG5938",704.636600311328,224.115997491863,397.818188319599
"mrt",213.572419907049,108.66081737333,260.360397649111
"CG3368",198.313344049162,359.844475876319,95.039780236612
"bigmax",180.181195614549,194.870410794132,211.422324699943
"Hmu",1856.19240550195,1272.78671290542,1736.19576463352
"CG3348",6.42362595581212,10.5629242743123,11.7570337743711
"side",1.90329657949989,0.139099932587879,0
"Klp98A",158.62983817662,147.868492977674,168.643020467696
"CG5646",30.6167278773792,42.8976752471339,0
"wdb",799.395559948384,481.954450449251,455.499777707766
"pins",474.245502422984,372.125697145255,318.78541317366
"CG5639",19.9846140847488,9.89501792235255,4.50177007904005
"dsd",102.692286566469,62.367220312,144.666624314053
"Tusp",0,1.46271324560898,2.25812074348635
"CG5612",0,7.12006400321678,12.9665215653556
"CG5611",338.082367098858,204.518300245053,295.958798477524
"Mtl",4586.26252193846,4148.05153285393,3549.96283267568
"tau",0,5.37261661043831,53.3068108797952
"Mlc1",14.9884605635616,11.1462275037849,60.2648723613761
"CG5590",1623.76559685,1038.04550946803,1470.1207839074
"CG12883",400.465215600565,635.763627461233,345.189145312684
"Sce",412.83202207175,260.817957155988,224.973854237662
"CG31055",201.939620129185,161.320741786288,175.623384860462
"CG12880",6501.46651285614,8525.80369094215,5149.70227070864
"HSPBAP1",82.4121829661181,52.9720930846291,10.1289826778401
"ALiX",2788.92844082603,1349.47570122815,3053.56693052742
"btz",109.11837516906,33.4010164553589,107.699244507862
"CROT",103.4943240589,101.972565070427,241.818365064227
"CG12877",171.123487221744,221.249255489893,137.735695972724
"Ets98B",194.715775423496,86.6926983995434,125.036238679032
"Or98a",0,0,10.1289826778401
"CG5003",273.62233621077,356.382471667467,333.876444332422
"mRpS22",478.253532634615,452.593145706061,561.830759036258
"CG33213",29.6298750795071,59.8811265667433,104.159233557705
"CG12259",157.757368908742,198.593483155672,138.319420019311
"BCAS2",278.941873956655,520.415388932127,525.688539581979
"RpL4",2705.65003819289,3229.90791000976,2891.16428339024
"lncRNA:CR45566",19.97872500872,1.66786198902239,4.50177007904005
"mino",105.718276050135,66.620445969435,151.507412131255
"nenya",2.61703279681235,18.2220911690122,0
"NSD",208.152755310259,75.1991646301198,141.081289790632
"BOD1",117.927421267969,163.231925136988,133.872239095253
"mfrn",89.5615666982802,128.144625478539,162.248506145472
"Gp93",10024.8131733552,7455.02818256809,11880.4248964686
"CG4951",202.858432536029,317.147718988902,254.124548015285
"CG4849",459.179434616011,447.675285174272,576.079855784452
"betaTub97EF",438.457834485516,342.231490086998,86.8727223639932
"CG43124",0,0,10.8792776910134
"CG34437",0.475824144874972,0,1.50782573031301
"larp",208.409174498258,164.099904077552,173.275841343744
"asRNA:CR46104",2.7612079015144,2.14904664417532,4.26855505057037
"Gfat2",1030.46011512047,474.407107867344,887.653526884405
"Moca-cyp",335.996996368268,166.540457666607,142.843354260307
"Ppn",144.410087181465,78.9004251543781,53.1857617881806
"mIF2",41.9872210430076,2.14904664417532,55.3289162434959
"fkh",49.4857110669971,0.296669333467366,0
"lncRNA:CR43126",5.94780181093715,0,0
"Noa36",785.410524854363,1190.87946705404,781.512968408461
"Hrb98DE",2875.46257807905,2813.6182714643,3561.63242780123
"CG9986",295.88431785257,81.5270144703331,115.328516833877
"CG10011",47.5074614728515,59.1129345045026,7.78073385968579
"CG14062",0,0.0347749831469698,0
"Sid",152.19478631637,35.4753192232301,218.145010401884
"snu",660.584916057265,612.285689042378,469.420994373831
"htt",194.384843201699,137.450084328876,148.756904566693
"wdn",111.808848123029,25.7885597301039,216.36638719837
"CG1646",233.902315008923,298.234798771891,290.793730358375
"snoRNA:291",0,0.591174713498487,0
"CG1523",122.060523814141,70.3949202438849,234.595423160418
"CG1647",46.988141688061,86.1897198656812,69.2580457138857
"WASp",210.269571092442,308.504795281693,110.013784407212
"Apc",13.1723652403248,31.1959513236891,45.3675295578344
"spg",44.6077742906321,67.435672785979,35.6110578352471
"Inx3",3058.08139324827,3256.31005392992,3909.59579741651
"CG33203",0,0,6.53391149802305
"Nepl18",1.42747243462492,2.07668533427156,0
"Nepl19",86.12417022237,24.0649909940036,14.5756487263591
"Nepl21",140.843946882992,99.6288615305735,276.19117761571
"Doa",1477.43919789235,1422.8876096774,1390.83589327305
"wat",789.002984327583,553.964915286116,168.452764188129
"eIF4E6",38.4628965912473,17.1294423124724,46.552982535444
"CG1951",328.331003288085,127.298771506082,132.747439325963
"Cpsf100",68.3204315976566,69.9424622774012,235.629681605843
"Slu7",190.932186780626,248.378776749653,54.2207470581464
"Pkc98E",65.5071101672358,84.6045786551115,202.551442139127
"CG11837",186.5682341528,224.018925541517,312.818042610695
"CG11842",9.04065875262447,0,0
"Sirt7",36.2210040915125,0,24.4763634535947
"Cul5",93.5057263363583,149.184909276135,153.850297472024
"CG11873",166.18369957126,298.404269939873,157.456337557344
"alpha-Man-Ib",467.234512734239,388.30409969323,580.655844255438
"Pdhb",599.461803944824,552.62930823249,795.124006355277
"Atg14",491.586294229588,313.06993690664,416.579208050913
"yem",35.8011732882056,40.6375475886084,10.1289826778401
"Ctl2",1115.94704050634,519.501362119142,438.756479664172
"dgt6",32.6699252590112,11.1214879581001,57.1256990577838
"Vha100-1",960.392908477183,832.28892048395,765.835118403886
"CG14512",95.2882530598095,113.008551155708,48.4609640864766
"CG14511",82.375993568114,190.003515950597,60.2377439466099
"CG11882",554.324070393906,655.287452502779,663.864152123595
"Pglym78",1197.09322164913,718.766100935847,901.335920169049
"eIF2D",161.807671925864,102.202645565198,145.654281183757
"Slbp",73.6700070564486,56.8741300795636,60.7313039934773
"Rpn2",1063.87334777726,1004.49522348389,1500.91099764381
"rdog",87.4465088323584,169.510160890466,104.280324875018
"CG14515",2.37912072437486,0,0
"CG11899",2700.55531415306,1845.71199290839,1943.33090479528
"Mesh1",72.7831914709303,44.6504013932926,58.2965340024231
"lncRNA:CR31044",518.319400634754,435.114508161148,306.659305245175
"eEF1gamma",6998.80196938691,6472.78043609032,6219.60913788713
"Cisd2",575.130080471364,617.155392566935,686.564261923524
"Brd8",105.273874179398,58.5783684583656,95.5277520303062
"Usp1",115.614293839444,130.974595614486,100.488505711153
"CG31445",1.59782381576465,0.94108849840443,0
"SP1029",2433.75744237663,1051.59521302342,2457.75675920475
"stg",20.5820559132738,15.5791924498425,0
"CG45544",0,8.72852076988943,0
"Cnx99A",7985.96560680466,5421.67289867682,6034.17916320131
"Ptp99A",14.2540813411058,17.0255429702895,15.2174066048756
"lncRNA:CR44022",7.61318631799956,13.9688031871396,0.750295013173341
"CG2321",30.5392779595105,26.6930159182106,1.87573753293335
"CG2006",42.0056157608148,86.8519019542501,52.7206328319637
"CG2310",189.337004870491,348.473947914645,128.179884835488
"Trc8",37.0234711287252,118.101458396018,159.683428159059
"Dr",0,31.7843345963304,42.2191204487643
"CG7567",133.230760564992,0,2.94131464471953
"CG11470",2.37912072437486,0,0
"CG31041",5.68172613200196,0.0347749831469698,13.5053102371201
"alph",677.544526374125,644.657335858097,393.721644288589
"CG1907",588.277866704133,524.06684311757,350.162932126675
"Obp99a",3.80659315899978,21.2475147027986,3.85656909873765
"Bub3",387.691609439518,293.890355980736,518.704853661711
"Cap-D2",0,2.03541849081586,7.33799069088863
"Obp99c",45.4412058355598,30.7762316519712,65.6557372549404
"dmrt99B",50.4373593567471,0.0347749831469698,0
"Obp99b",1355.21306660943,2642.97565147289,5077.61421168546
"CG15506",8.5648346077495,12.8942798650519,9.00354015808009
"CG34296",488.863263646755,93.8580343477732,344.322411386662
"Pcd",346.537331475686,312.629192343539,368.796286337286
"Naa40",86.5528272210554,73.1445592260903,158.969088465092
"CG18731",108.469689572537,146.473547540088,98.2014640522315
"Kul",173.81459448802,292.185582688194,420.744764118492
"CG7601",191.510013534608,70.1722984703239,302.524228366942
"CIA30",211.335080997634,260.151567202655,196.953093007607
"Gnpnat",1184.20067229646,642.302518169039,1070.83404408303
"Wdr24",113.958887371608,191.391502724703,55.0799115314267
"IntS11",376.554239289153,408.045461351038,462.173580931858
"ATPsyngamma",7885.62427284529,7038.17335988905,8128.75954777915
"yata",33.7413417905277,63.6581653850038,100.063738027879
"kay",1109.31511060971,1150.68364980287,777.913970980047
"lncRNA:CR46110",25.709737452093,1.52659810299827,17.7383451181114
"sro",34.2461940939019,123.049171099219,45.8877234691977
"Rnb",23.7912072437486,44.0554562055941,42.7668157508804
"Drice",1267.57626582414,953.244826018315,1407.36446522592
"CG7834",1218.39705106846,1491.30725633381,1490.45121542757
"CG7789",372.504124315156,268.213533611238,506.965943573063
"ncd",12.5952580359379,23.7683216605362,58.7617892584095
"ca",3.56868108656229,0,10.8792776910134
"Vps16B",123.757900759519,11.8893065092582,53.4225852935803
"neo",726.250133728782,122.93626178119,684.113450999003
"Atg16",89.8204635874143,88.5436362600479,59.7987762050487
"Cad99C",112.906440930983,122.55958460666,97.9370144314716
"dgt1",98.4377921933308,87.6369749225916,62.5481636438156
"CG7824",34.3903437081819,99.3087069542631,169.770729713127
"CR31032",107.461234370062,170.039103023611,39.8495155942675
"CG15514",189.658284984363,162.774189135532,155.998725030007
"RpS8",2572.95600390053,2858.61177305901,2875.8345564995
"Zip99C",215.62034306934,128.740015622477,179.052012948623
"CG34133",32.0215189959566,74.7355834401208,34.8893764628129
"CG31038",88.4182554534964,88.4488619863248,73.1537637844007
"Jon99Ciii",0,39.1856965318657,8.0137835130114
"Jon99Cii",0.951648289749945,51.5684295088602,7.65327278950146
"alpha-Man-Ic",0,0,12.0047202107735
"Cog7",314.824977013001,175.524489514582,284.239904249122
"eIF2Balpha",684.443777995621,692.968778029696,572.085942334096
"Vps13B",98.567915368217,157.167341540501,99.2005968271681
"CG7896",7.37527424556207,18.5002910341879,33.0212038089721
"Acph-1",965.069561969345,979.312438218518,1183.46335495239
"CG7903",209.9740130457,167.344979808583,153.284672060406
"Sas-6",11.8850422694377,11.8197565429643,13.1301627305335
"CG15525",133.960410477141,260.164997823691,230.658584217692
"CG11504",300.316212466851,274.128704788632,261.30611764518
"Tace",0,0,7.20362309186422
"Nph",3895.49494395045,4390.32932928806,5031.15149200308
"Nlp",2971.23099557579,2456.49006115051,2367.28498997951
"CG7920",822.550848194664,934.067241857058,1065.106016728
"Mgat2",8.52258919800293,45.5830005947406,19.5149060464732
"Axn",59.6303640079865,68.4142678819013,120.313250652942
"ZIPIC",188.409022786671,174.086600658028,43.1419632574671
"janA",572.95144013138,660.610763715175,540.89508520834
"Sry-delta",310.317782363615,362.049140971386,294.10000037839
"RpL32",1078.0543324063,991.878315059335,974.553215438345
"CG7943",188.771110036995,298.194375920004,279.443234607053
"CG15528",39.1204689741631,0,6.75265511856007
"CG7946",525.967752803169,446.886256867234,321.169667260693
"spn-A",117.471027711628,156.23296351537,147.640677527142
"sima",406.186394181222,234.54027951604,287.847361086127
"Tpi",6644.379557123,7472.55334328081,7215.46556574221
"CG15529",0,0,0.502608576771004
"CG11498",5.23406559362469,0,0
"CG31030",24.1473360610083,0,7.12780262514674
"CG31028",433.794876274287,350.634247663571,340.889366695957
"Mlc2",40.3987637133657,15.4784908067939,51.8310450423309
"CG1983",368.943294970156,427.380757013258,423.130745156739
"Bet5",182.177484121767,325.688549256904,279.584674110062
"CG9747",4.04450523143726,0,0
"CG15531",0,0,40.579750946335
"CG9743",13.3230760564992,0.0347749831469698,0
"RpS7",5832.05472491035,6233.71218456505,6742.45000697513
"hdc",35.40569836699,141.246907852299,72.8147713220536
"Fer1HCH",1562.45364844595,1385.62304430951,1674.67263885211
"Fer2LCH",1221.73278924276,1059.97713290642,1088.00755458836
"CG15535",196.501356891211,188.972002932274,237.439250877058
"mRpS18C",218.648284782474,300.984629959768,208.125282609596
"CG15536",81.0994797396544,27.4188353923695,51.6664147766124
"CG2218",1047.03936382533,993.253736437272,495.432210723489
"aralar1",571.533285933252,215.390454582372,406.902601996763
"CG2224",761.073994519903,615.521691754717,555.546285824769
"CDase",12.533851760956,7.16014537280738,18.1345413863445
"PH4alphaEFB",6199.26091481963,3920.92254554268,7831.64563722744
"spdo",0,0,2.25088503952002
"Jon99Fii",0,23.5815999637294,0
"PH4alphaMP",55.2936331374944,0,65.7611807882059
"CG31371",4.99615352118721,0,0
"jdp",7.81237343150269,30.2950469968183,8.63562835545975
"lncRNA:CR45553",1.6653845070624,0,0.750295013173341
"tmod",2005.36626361107,1630.77056309492,1409.86578433048
"CG34155",0,0,4.12662257245338
"Rpt6R",20.8588124566301,34.7103120156818,131.026433177532
"CG9717",4.28241730387475,0,0
"CG2246",909.060874660873,710.073547964146,844.503112471482
"Spn100A",466.325823959645,177.947793246814,257.117509564119
"CG11313",0,2.07668533427156,0.502608576771004
"Npc2g",4.28241730387475,13.3103273041534,73.4548801746151
"Npc2h",1.90329657949989,4.04121665676132,25.29703730535
"zfh1",15.6740331743764,27.1590252662464,23.1708301596429
"wts",66.1152293030669,105.683395619384,78.5545181082098
"dj-1beta",453.741151078269,410.324735999043,512.919153001279
"cindr",1180.39006666378,897.674627948732,842.015181103264
"CG15544",58.0811543777272,59.8340801937699,54.7118327785003
"CG15547",2.14120865193738,2.14904664417532,4.50177007904005
"Sap-r",6014.11760496386,5097.67635432859,5627.28216116485
"Alp4",6.51609514308242,3.0284142386267,3.37632755928003
"Chchd3",835.258404851858,1083.09538001402,1182.64612735275
"dco",342.362613430811,200.292636377175,283.433207255029
"CG11317",0,0,15.8479708021013
"CG15553",2.85494486924983,0,0
"Gycbeta100B",0,0,0
"mesh",28.5494486924983,0,0
"CG1544",1.42747243462492,0.593338666934731,16.1619346250472
"chp",0,0.312974848322728,0
"Zwilch",8.72725860195623,88.6251265267707,75.3271949310309
"CG1542",58.1427829522779,110.751742675241,85.2423404156625
"CG15561",40.3178152779919,30.5545556107869,59.3788914735114
"ATPsynC",36597.1984285636,37404.6383613632,36460.8827297322
"RNaseP:RNA",10.9413213666207,11.6981623877184,31.7796389501944
"CG12054",548.995007992207,347.239110179094,456.651298565947
"qless",33.4019577895576,0.0347749831469698,13.1301627305335
"mRpL32",246.162647786752,289.703527628325,259.715051618933
"CG1750",80.117749044487,100.418067030164,146.483468364609
"spn-F",542.3530850385,643.815721060784,714.784351438642
"CG34347",314.641035869732,50.9825708562958,364.696026279683
"CG1607",326.038152406876,331.48923211034,330.507452150962
"Gcn2",6.8994501006871,19.6055205230195,25.6310795395082
"PNPase",137.439237965744,70.0782372457998,43.166472295844
"Gprk2",203.710065546732,59.4429991973998,96.7860534475257
"CG11334",497.278843497198,536.589509118459,579.959875969411
"mey",465.111630268969,468.625328255311,849.692471531195
"nyo",30.615169266205,0.208649898881819,6.7598908225264
"gammaCOP",1963.23065071096,881.092994894576,1051.18369898992
"pygo",56.9792319308144,26.0667595952796,21.3753468709154
"rod",9.90786364661049,0.591174713498487,0
"asRNA:CR45190",2.33445570856754,0.470544249202215,0
"CG1635",21.3439046830545,29.7362338970516,12.13925160978
"CG1774",0.162423994206729,0.0347749831469698,0
"RpL6",4298.36257353639,4354.09778654972,4425.3447369988
"CycG",4716.94752561426,3590.07538454416,5219.45428365576
"Med",37.4266335870088,95.5627928516938,34.9206282300476
"CG11539",57.7581048503529,33.7805113134016,128.43247927438
"CG1792",119.11014192069,95.0779817201972,116.396050246315
"pasha",76.1539523985586,127.055888042333,168.675757460904
"CG1815",108.422270253346,162.570796143098,123.896200026732
"CG11550",35.8965593315627,83.6557214746242,88.585146331713
